signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_143753	NA	4172	MCM3	-2.1033	0.120281055569649
LINCSCP_143753	NA	4200	ME2	3.5709	0.091160602867603
LINCSCP_143753	NA	4208	MEF2C	4.2773	0.131556406617165
LINCSCP_143753	NA	4216	MAP3K4	-6.4782	0.030359491705895
LINCSCP_143753	NA	4232	MEST	3.82975	0.043603643774986
LINCSCP_143753	NA	4282	MIF	-3.9244	0.294654458761215
LINCSCP_143753	NA	4303	FOXO4	-3.7477	0.063432902097702
LINCSCP_143753	NA	4312	MMP1	3.74925	0.024077156558633
LINCSCP_143753	NA	4313	MMP2	3.24975	0.043463598936796
LINCSCP_143753	NA	4331	MNAT1	-4.37195	0.014275240711868
LINCSCP_143753	NA	4482	MSRA	6.8801	0.026411319151521
LINCSCP_143753	NA	4582	MUC1	-0.9115	0.438467353582382
LINCSCP_143753	NA	4605	MYBL2	2.4498	0.056084226816893
LINCSCP_143753	NA	4609	MYC	-10	0.002247359603643
LINCSCP_143753	NA	4616	GADD45B	-1.8423	0.097065851092339
LINCSCP_143753	NA	4638	MYLK	3.38465	0.227191165089607
LINCSCP_143753	NA	4651	MYO10	-0.6019	0.545746028423309
LINCSCP_143753	NA	4690	NCK1	-4.1575	0.133056074380875
LINCSCP_143753	NA	4775	NFATC3	-1.77815	0.188969165086746
LINCSCP_143753	NA	4776	NFATC4	4.20655	0.031989347189665
LINCSCP_143753	NA	4780	NFE2L2	3.7326	0.173067808151245
LINCSCP_143753	NA	4783	NFIL3	-0.4367	0.656018674373627
LINCSCP_143753	NA	4791	NFKB2	6.9688	0.040489874780178
LINCSCP_143753	NA	4792	NFKBIA	-10	0.002247359603643
LINCSCP_143753	NA	4793	NFKBIB	1.3874	0.340960919857025
LINCSCP_143753	NA	4794	NFKBIE	5.57345	0.054768897593021
LINCSCP_143753	NA	4817	NIT1	0.7689	0.540207087993622
LINCSCP_143753	NA	4836	NMT1	-1.53555	0.309460759162903
LINCSCP_143753	NA	4846	NOS3	1.72445	0.11866319924593
LINCSCP_143753	NA	4850	CNOT4	-8.3554	0.015751510858536
LINCSCP_143753	NA	4851	NOTCH1	-0.76015	0.762575566768646
LINCSCP_143753	NA	4860	PNP	0.10655	0.881623446941376
LINCSCP_143753	NA	4864	NPC1	-6.1271	0.015647327527404
LINCSCP_143753	NA	4891	SLC11A2	5.79045	0.115227602422237
LINCSCP_143753	NA	4893	NRAS	-1.1369	0.208613812923431
LINCSCP_143753	NA	4925	NUCB2	1.91045	0.081492595374584
LINCSCP_143753	NA	4927	NUP88	-7.7996	0.011602125130594
LINCSCP_143753	NA	4931	NVL	1.5894	0.243381440639496
LINCSCP_143753	NA	4998	ORC1	1.20145	0.288556456565857
LINCSCP_143753	NA	5018	OXA1L	-4.66075	0.030532138422132
LINCSCP_143753	NA	5019	OXCT1	6.89435	0.012971107847989
LINCSCP_143753	NA	5048	PAFAH1B1	0.40985	0.848259747028351
LINCSCP_143753	NA	5050	PAFAH1B3	0.9654	0.573543727397919
LINCSCP_143753	NA	5054	SERPINE1	6.9159	0.006670940667391
LINCSCP_143753	NA	5058	PAK1	2.7772	0.090617068111897
LINCSCP_143753	NA	5092	PCBD1	2.28425	0.057975389063358
LINCSCP_143753	NA	5096	PCCB	-1.63215	0.520872473716736
LINCSCP_143753	NA	5106	PCK2	-1.96615	0.419104695320129
LINCSCP_143753	NA	5108	PCM1	-4.43845	0.014899396337569
LINCSCP_143753	NA	5110	PCMT1	-3.8582	0.041295617818832
LINCSCP_143753	NA	5111	PCNA	-8.58415	0.011712745763362
LINCSCP_143753	NA	5154	PDGFA	-4.08755	0.043662160634995
LINCSCP_143753	NA	5211	PFKL	1.3899	0.257667392492294
LINCSCP_143753	NA	5223	PGAM1	2.1832	0.06210058927536
LINCSCP_143753	NA	5236	PGM1	0.28705	0.766312181949615
LINCSCP_143753	NA	5255	PHKA1	0.0638	0.975598156452179
LINCSCP_143753	NA	5257	PHKB	1.28705	0.214486718177795
LINCSCP_143753	NA	5261	PHKG2	2.0079	0.316826909780502
LINCSCP_143753	NA	5287	PIK3C2B	-5.44375	0.010556233115494
LINCSCP_143753	NA	5289	PIK3C3	6.603	0.091926842927933
LINCSCP_143753	NA	5290	PIK3CA	2.68995	0.167306765913963
LINCSCP_143753	NA	5300	PIN1	-1.9311	0.515422821044922
LINCSCP_143753	NA	5321	PLA2G4A	3.04425	0.048665624111891
LINCSCP_143753	NA	5331	PLCB3	-0.1535	0.893757581710815
LINCSCP_143753	NA	5347	PLK1	-7.37205	0.018183317035437
LINCSCP_143753	NA	5355	PLP2	0.925	0.504903793334961
LINCSCP_143753	NA	5357	PLS1	1.3003	0.181500837206841
LINCSCP_143753	NA	5359	PLSCR1	3.8443	0.215118512511253
LINCSCP_143753	NA	5366	PMAIP1	6.07945	0.011981382966042
LINCSCP_143753	NA	5373	PMM2	0.7553	0.379973351955414
LINCSCP_143753	NA	5423	POLB	1.06575	0.386450886726379
LINCSCP_143753	NA	5427	POLE2	-1.9251	0.685381710529327
LINCSCP_143753	NA	5438	POLR2I	-0.50785	0.497402340173721
LINCSCP_143753	NA	5440	POLR2K	1.71285	0.102991327643394
LINCSCP_143753	NA	5467	PPARD	4.6492	0.02077835611999
LINCSCP_143753	NA	5468	PPARG	-3.70585	0.241758674383163
LINCSCP_143753	NA	5480	PPIC	0.05065	0.947624623775482
LINCSCP_143753	NA	5498	PPOX	2.0305	0.238954126834869
LINCSCP_143753	NA	5525	PPP2R5A	-1.3145	0.333408445119858
LINCSCP_143753	NA	5529	PPP2R5E	-5.45645	0.09721826761961
LINCSCP_143753	NA	5547	PRCP	3.5885	0.074063748121262
LINCSCP_143753	NA	5566	PRKACA	2.02915	0.079834014177322
LINCSCP_143753	NA	5580	PRKCD	-1.2082	0.215555861592293
LINCSCP_143753	NA	5583	PRKCH	2.78315	0.203307569026947
LINCSCP_143753	NA	5588	PRKCQ	5.70685	0.174278974533081
LINCSCP_143753	NA	5601	MAPK9	1.6361	0.126892045140266
LINCSCP_143753	NA	5603	MAPK13	3.7502	0.187085598707199
LINCSCP_143753	NA	5607	MAP2K5	2.8923	0.063654989004135
LINCSCP_143753	NA	5613	PRKX	3.9895	0.025029549375176
LINCSCP_143753	NA	5627	PROS1	0.845	0.35721680521965
LINCSCP_143753	NA	5641	LGMN	7.1592	0.038019433617592
LINCSCP_143753	NA	5654	HTRA1	2.12475	0.073303259909153
LINCSCP_143753	NA	5696	PSMB8	1.9262	0.107887163758278
LINCSCP_143753	NA	5699	PSMB10	7.663	0.004211915656924
LINCSCP_143753	NA	5708	PSMD2	2.891	0.035469256341457
LINCSCP_143753	NA	5710	PSMD4	-0.7141	0.399077117443085
LINCSCP_143753	NA	5715	PSMD9	3.97845	0.022120466455817
LINCSCP_143753	NA	5716	PSMD10	-0.02585	0.97074830532074
LINCSCP_143753	NA	5720	PSME1	0.2573	0.776328563690186
LINCSCP_143753	NA	5721	PSME2	2.9253	0.088614851236343
LINCSCP_143753	NA	5743	PTGS2	1.91465	0.191164091229439
LINCSCP_143753	NA	5747	PTK2	1.0582	0.223109781742096
LINCSCP_143753	NA	5770	PTPN1	-0.44545	0.607590198516846
LINCSCP_143753	NA	5777	PTPN6	-1.67175	0.109959371387959
LINCSCP_143753	NA	5782	PTPN12	0.47655	0.786183655261993
LINCSCP_143753	NA	5788	PTPRC	3.12295	0.063622057437897
LINCSCP_143753	NA	5792	PTPRF	3.20785	0.039742138236761
LINCSCP_143753	NA	5796	PTPRK	2.6432	0.042025092989206
LINCSCP_143753	NA	5827	PXMP2	1.34575	0.201348036527634
LINCSCP_143753	NA	5829	PXN	1.74955	0.252708733081818
LINCSCP_143753	NA	5831	PYCR1	1.881	0.20451283454895
LINCSCP_143753	NA	5836	PYGL	1.4139	0.153236523270607
LINCSCP_143753	NA	5867	RAB4A	-0.8751	0.296539396047592
LINCSCP_143753	NA	5873	RAB27A	2.17675	0.381155341863632
LINCSCP_143753	NA	5880	RAC2	9.041	0.006212539505214
LINCSCP_143753	NA	5883	RAD9A	0.973	0.63349175453186
LINCSCP_143753	NA	5889	RAD51C	1.0957	0.213512375950813
LINCSCP_143753	NA	5891	MOK	1.43475	0.306154519319534
LINCSCP_143753	NA	5898	RALA	2.4534	0.051919113844633
LINCSCP_143753	NA	5899	RALB	1.6731	0.422558009624481
LINCSCP_143753	NA	5900	RALGDS	-2.32935	0.122643604874611
LINCSCP_143753	NA	5909	RAP1GAP	0.8911	0.752062439918518
LINCSCP_143753	NA	5921	RASA1	-4.4432	0.034407738596201
LINCSCP_143753	NA	5925	RB1	0.8054	0.321371346712112
LINCSCP_143753	NA	5927	KDM5A	0.2474	0.893714785575867
LINCSCP_143753	NA	5971	RELB	0.8394	0.438298046588898
LINCSCP_143753	NA	5982	RFC2	1.4108	0.161749318242073
LINCSCP_143753	NA	5985	RFC5	0.02745	0.973667204380035
LINCSCP_143753	NA	5986	RFNG	1.94995	0.080490566790104
LINCSCP_143753	NA	5993	RFX5	-5.9635	0.013226554729044
LINCSCP_143753	NA	5997	RGS2	2.34995	0.072448439896107
LINCSCP_143753	NA	6009	RHEB	-2.58515	0.049673419445753
LINCSCP_143753	NA	6050	RNH1	4.20235	0.017626788467169
LINCSCP_143753	NA	6117	RPA1	1.29805	0.205206900835037
LINCSCP_143753	NA	6118	RPA2	0.30235	0.679172396659851
LINCSCP_143753	NA	6119	RPA3	-1.5403	0.119570098817348
LINCSCP_143753	NA	6182	MRPL12	-2.2241	0.062195990234613
LINCSCP_143753	NA	6184	RPN1	-0.2582	0.726440608501434
LINCSCP_143753	NA	6193	RPS5	1.83525	0.232571691274643
LINCSCP_143753	NA	6194	RPS6	-1.66945	0.193474531173706
LINCSCP_143753	NA	6195	RPS6KA1	-0.97415	0.290224879980087
LINCSCP_143753	NA	6251	RSU1	7.67295	0.00819468125701
LINCSCP_143753	NA	6253	RTN2	2.03385	0.094413548707962
LINCSCP_143753	NA	6275	S100A4	0.88445	0.458445847034454
LINCSCP_143753	NA	6284	S100A13	0.7838	0.622520446777344
LINCSCP_143753	NA	6304	SATB1	0.81985	0.464632719755173
LINCSCP_143753	NA	6342	SCP2	1.19465	0.30943900346756
LINCSCP_143753	NA	6347	CCL2	4.2769	0.017572162672877
LINCSCP_143753	NA	6390	SDHB	2.4266	0.329837918281555
LINCSCP_143753	NA	6443	SGCB	-0.90705	0.331846565008163
LINCSCP_143753	NA	6461	SHB	-0.6514	0.482602059841156
LINCSCP_143753	NA	6464	SHC1	1.61635	0.109427064657211
LINCSCP_143753	NA	6499	SKIV2L	-3.98775	0.104893043637276
LINCSCP_143753	NA	6500	SKP1	1.04445	0.224003583192825
LINCSCP_143753	NA	6509	SLC1A4	0.55765	0.565318942070007
LINCSCP_143753	NA	6597	SMARCA4	-2.59545	0.17707821726799
LINCSCP_143753	NA	6599	SMARCC1	1.46685	0.242413818836212
LINCSCP_143753	NA	6603	SMARCD2	0.9236	0.290280789136887
LINCSCP_143753	NA	6616	SNAP25	0.205	0.772356152534485
LINCSCP_143753	NA	6622	SNCA	-1.1243	0.33772936463356
LINCSCP_143753	NA	6657	SOX2	6.7598	0.015647942200303
LINCSCP_143753	NA	6659	SOX4	-10	0.002247359603643
LINCSCP_143753	NA	6676	SPAG4	0.33865	0.769792199134827
LINCSCP_143753	NA	6696	SPP1	-8.11655	0.021076852455735
LINCSCP_143753	NA	6697	SPR	-0.7617	0.510478317737579
LINCSCP_143753	NA	6709	SPTAN1	3.8045	0.03129456192255
LINCSCP_143753	NA	6714	SRC	5.6479	0.180883124470711
LINCSCP_143753	NA	6772	STAT1	4.92935	0.078469648957253
LINCSCP_143753	NA	6774	STAT3	0.64075	0.478510707616806
LINCSCP_143753	NA	6777	STAT5B	5.4877	0.076595887541771
LINCSCP_143753	NA	6790	AURKA	-5.5862	0.008482782170177
LINCSCP_143753	NA	6793	STK10	3.6105	0.022427877411246
LINCSCP_143753	NA	6804	STX1A	2.0403	0.0910554677248
LINCSCP_143753	NA	6810	STX4	-3.72765	0.141237780451775
LINCSCP_143753	NA	6812	STXBP1	-1.6624	0.119494184851646
LINCSCP_143753	NA	6813	STXBP2	1.92635	0.096396461129189
LINCSCP_143753	NA	6832	SUPV3L1	-0.6416	0.413319736719131
LINCSCP_143753	NA	6839	SUV39H1	0.5391	0.938869297504425
LINCSCP_143753	NA	6850	SYK	6.0201	0.114100687205791
LINCSCP_143753	NA	6856	SYPL1	0.2116	0.917117178440094
LINCSCP_143753	NA	6894	TARBP1	0.47915	0.533989667892456
LINCSCP_143753	NA	6908	TBP	-10	0.002247359603643
LINCSCP_143753	NA	6909	TBX2	-2.4533	0.14584855735302
LINCSCP_143753	NA	6915	TBXA2R	5.1696	0.033430650830269
LINCSCP_143753	NA	6919	TCEA2	0.8674	0.389896541833878
LINCSCP_143753	NA	6944	VPS72	-5.77615	0.166701138019562
LINCSCP_143753	NA	6988	TCTA	-0.0118	0.986754059791565
LINCSCP_143753	NA	6990	DYNLT3	3.3623	0.060573764145374
LINCSCP_143753	NA	7015	TERT	5.5133	0.008729138411582
LINCSCP_143753	NA	7016	TESK1	3.6456	0.024958344176412
LINCSCP_143753	NA	7020	TFAP2A	1.8457	0.176264062523842
LINCSCP_143753	NA	7027	TFDP1	4.192	0.054567269980907
LINCSCP_143753	NA	7043	TGFB3	0.0443	0.962550938129425
LINCSCP_143753	NA	7048	TGFBR2	2.45785	0.293663501739502
LINCSCP_143753	NA	7074	TIAM1	1.6433	0.521134197711945
LINCSCP_143753	NA	7077	TIMP2	3.6553	0.041863970458508
LINCSCP_143753	NA	7082	TJP1	1.60415	0.494829505681992
LINCSCP_143753	NA	7088	TLE1	-7.99355	0.015271779149771
LINCSCP_143753	NA	7099	TLR4	2.7454	0.170598804950714
LINCSCP_143753	NA	7105	TSPAN6	-1.30575	0.160634487867355
LINCSCP_143753	NA	7106	TSPAN4	2.1573	0.105800375342369
LINCSCP_143753	NA	7153	TOP2A	-10	0.002247359603643
LINCSCP_143753	NA	7157	TP53	-1.18945	0.388297736644745
LINCSCP_143753	NA	7158	TP53BP1	-2.6778	0.048774808645248
LINCSCP_143753	NA	7159	TP53BP2	0.0575	0.934854805469513
LINCSCP_143753	NA	7165	TPD52L2	-2.352	0.11238182336092
LINCSCP_143753	NA	7168	TPM1	2.30065	0.072597503662109
LINCSCP_143753	NA	7264	TSTA3	2.551	0.053269229829311
LINCSCP_143753	NA	7296	TXNRD1	1.2021	0.255725353956223
LINCSCP_143753	NA	7319	UBE2A	1.085	0.219113156199455
LINCSCP_143753	NA	7358	UGDH	-4.37415	0.014232630841434
LINCSCP_143753	NA	7376	NR1H2	1.2401	0.524600505828857
LINCSCP_143753	NA	7398	USP1	-7.78365	0.030694980174303
LINCSCP_143753	NA	7416	VDAC1	1.96465	0.080531843006611
LINCSCP_143753	NA	7466	WFS1	-1.3225	0.172379016876221
LINCSCP_143753	NA	7485	WRB	1.76495	0.093241274356842
LINCSCP_143753	NA	7494	XBP1	-10	0.002247359603643
LINCSCP_143753	NA	7511	XPNPEP1	5.08355	0.040617793798447
LINCSCP_143753	NA	7538	ZFP36	-0.5828	0.524745285511017
LINCSCP_143753	NA	7690	ZNF131	-1.4512	0.642293632030487
LINCSCP_143753	NA	7750	ZMYM2	-3.9857	0.039964787662029
LINCSCP_143753	NA	7849	PAX8	3.18515	0.046493481844664
LINCSCP_143753	NA	7852	CXCR4	6.10925	0.035969454795122
LINCSCP_143753	NA	7866	IFRD2	-1.41455	0.345010071992874
LINCSCP_143753	NA	7867	MAPKAPK3	0.282	0.845262050628662
LINCSCP_143753	NA	7874	USP7	-7.83745	0.028951186686754
LINCSCP_143753	NA	7905	REEP5	0.49385	0.555961608886719
LINCSCP_143753	NA	7982	ST7	-4.08395	0.181514650583267
LINCSCP_143753	NA	7994	KAT6A	0.4918	0.719155967235565
LINCSCP_143753	NA	8050	PDHX	0.92685	0.442352026700974
LINCSCP_143753	NA	8061	FOSL1	0.24285	0.766239643096924
LINCSCP_143753	NA	8091	HMGA2	3.77535	0.019613703712821
LINCSCP_143753	NA	8202	NCOA3	-9.3947	0.003798754420131
LINCSCP_143753	NA	8204	NRIP1	-9.5502	0.003132448764518
LINCSCP_143753	NA	8243	SMC1A	-4.58635	0.32248067855835
LINCSCP_143753	NA	8270	LAGE3	1.52	0.206523403525352
LINCSCP_143753	NA	8312	AXIN1	-4.38365	0.035051193088293
LINCSCP_143753	NA	8318	CDC45	3.1	0.030101537704468
LINCSCP_143753	NA	8321	FZD1	5.97875	0.016009725630283
LINCSCP_143753	NA	8324	FZD7	-4.4412	0.022537691518664
LINCSCP_143753	NA	8349	HIST2H2BE	3.3822	0.044412408024073
LINCSCP_143753	NA	8396	PIP4K2B	-5.6635	0.072075411677361
LINCSCP_143753	NA	8440	NCK2	-2.6839	0.040536105632782
LINCSCP_143753	NA	8444	DYRK3	4.14385	0.054715443402529
LINCSCP_143753	NA	8446	DUSP11	-1.26385	0.222314238548279
LINCSCP_143753	NA	8480	RAE1	-10	0.002247359603643
LINCSCP_143753	NA	8503	PIK3R3	-4.3503	0.016858356073499
LINCSCP_143753	NA	8508	NIPSNAP1	-1.1506	0.357506066560745
LINCSCP_143753	NA	8518	IKBKAP	-1.03705	0.227103680372238
LINCSCP_143753	NA	8520	HAT1	1.5767	0.278597056865692
LINCSCP_143753	NA	8550	MAPKAPK5	-1.5741	0.122783571481705
LINCSCP_143753	NA	8553	BHLHE40	0.82335	0.610204219818115
LINCSCP_143753	NA	8569	MKNK1	2.1432	0.093559801578522
LINCSCP_143753	NA	8573	CASK	-0.9577	0.292736709117889
LINCSCP_143753	NA	8574	AKR7A2	1.55825	0.118069879710674
LINCSCP_143753	NA	8607	RUVBL1	3.17965	0.028369843959808
LINCSCP_143753	NA	8624	PSMG1	0.20585	0.784018576145172
LINCSCP_143753	NA	8678	BECN1	4.42015	0.117611818015575
LINCSCP_143753	NA	8720	MBTPS1	-0.5822	0.577167809009552
LINCSCP_143753	NA	8726	EED	2.01395	0.306045889854431
LINCSCP_143753	NA	8727	CTNNAL1	0.54965	0.508651196956635
LINCSCP_143753	NA	8731	RNMT	-6.48265	0.017709534615278
LINCSCP_143753	NA	8800	PEX11A	-4.56675	0.094681993126869
LINCSCP_143753	NA	8804	CREG1	3.6835	0.022062413394451
LINCSCP_143753	NA	8821	INPP4B	-1.196	0.257175117731094
LINCSCP_143753	NA	8826	IQGAP1	1.42535	0.558991134166718
LINCSCP_143753	NA	8835	SOCS2	4.5341	0.036932658404112
LINCSCP_143753	NA	8837	CFLAR	-2.43415	0.361686587333679
LINCSCP_143753	NA	8851	CDK5R1	1.8289	0.135578379034996
LINCSCP_143753	NA	8869	ST3GAL5	3.30865	0.128638386726379
LINCSCP_143753	NA	8870	IER3	-6.63965	0.089268945157528
LINCSCP_143753	NA	8878	SQSTM1	-1.5561	0.125575438141823
LINCSCP_143753	NA	8884	SLC5A6	2.90115	0.12175840139389
LINCSCP_143753	NA	8895	CPNE3	0.04415	0.960589587688446
LINCSCP_143753	NA	8900	CCNA1	5.399	0.030482795089483
LINCSCP_143753	NA	8914	TIMELESS	1.66765	0.131185665726662
LINCSCP_143753	NA	8974	P4HA2	3.4744	0.101254142820835
LINCSCP_143753	NA	8985	PLOD3	1.47485	0.276489228010178
LINCSCP_143753	NA	8996	NOL3	-0.87335	0.376721501350403
LINCSCP_143753	NA	9016	SLC25A14	0.4514	0.665175974369049
LINCSCP_143753	NA	9019	MPZL1	-2.57385	0.0698017552495
LINCSCP_143753	NA	9053	MAP7	-0.7276	0.359688699245453
LINCSCP_143753	NA	9093	DNAJA3	0.70095	0.618522107601166
LINCSCP_143753	NA	9097	USP14	4.9324	0.053348489105701
LINCSCP_143753	NA	9112	MTA1	-4.46035	0.174762904644012
LINCSCP_143753	NA	9124	PDLIM1	-0.3615	0.843619287014008
LINCSCP_143753	NA	9126	SMC3	-2.77985	0.185040354728699
LINCSCP_143753	NA	9128	PRPF4	-4.90195	0.015263386070728
LINCSCP_143753	NA	9133	CCNB2	-8.83515	0.003068494843319
LINCSCP_143753	NA	9134	CCNE2	-0.3346	0.655813932418823
LINCSCP_143753	NA	9143	SYNGR3	-0.14855	0.858579397201538
LINCSCP_143753	NA	9170	LPAR2	-3.58335	0.06735309958458
LINCSCP_143753	NA	9181	ARHGEF2	-0.8422	0.679937064647675
LINCSCP_143753	NA	9183	ZW10	2.043	0.103378012776375
LINCSCP_143753	NA	9212	AURKB	4.32485	0.027414815500379
LINCSCP_143753	NA	9217	VAPB	3.14	0.169537663459778
LINCSCP_143753	NA	9221	NOLC1	-0.3108	0.666994631290436
LINCSCP_143753	NA	9246	UBE2L6	3.17475	0.033521823585033
LINCSCP_143753	NA	9261	MAPKAPK2	-0.6152	0.451004326343536
LINCSCP_143753	NA	9267	CYTH1	0.82565	0.338594347238541
LINCSCP_143753	NA	9270	ITGB1BP1	2.93245	0.037617553025484
LINCSCP_143753	NA	9275	BCL7B	-5.4832	0.008971784263849
LINCSCP_143753	NA	9276	COPB2	-1.52635	0.294247269630432
LINCSCP_143753	NA	9289	ADGRG1	0.58135	0.610352575778961
LINCSCP_143753	NA	9375	TM9SF2	-0.32015	0.805526077747345
LINCSCP_143753	NA	9448	MAP4K4	0.89425	0.296398103237152
LINCSCP_143753	NA	9455	HOMER2	0.98915	0.584554433822632
LINCSCP_143753	NA	9467	SH3BP5	-2.50575	0.062271371483803
LINCSCP_143753	NA	9488	PIGB	2.016	0.196884945034981
LINCSCP_143753	NA	9491	PSMF1	2.96905	0.270914644002914
LINCSCP_143753	NA	9517	SPTLC2	-6.82575	0.005539682693779
LINCSCP_143753	NA	9519	TBPL1	-4.62795	0.089272931218147
LINCSCP_143753	NA	9531	BAG3	-9.19115	0.005020178388804
LINCSCP_143753	NA	9533	POLR1C	1.07875	0.363139390945435
LINCSCP_143753	NA	9552	SPAG7	-4.3067	0.018959239125252
LINCSCP_143753	NA	9637	FEZ2	2.05485	0.513668715953827
LINCSCP_143753	NA	9641	IKBKE	5.1276	0.083611585199833
LINCSCP_143753	NA	9650	MTFR1	1.59165	0.223983585834503
LINCSCP_143753	NA	9653	HS2ST1	6.85505	0.015960333868861
LINCSCP_143753	NA	9670	IPO13	2.2303	0.095072403550148
LINCSCP_143753	NA	9686	VGLL4	-2.60075	0.079491227865219
LINCSCP_143753	NA	9688	NUP93	1.9263	0.084097422659397
LINCSCP_143753	NA	9690	UBE3C	-3.12845	0.206536859273911
LINCSCP_143753	NA	9695	EDEM1	2.4991	0.104456424713135
LINCSCP_143753	NA	9697	TRAM2	-0.3481	0.826377034187317
LINCSCP_143753	NA	9702	CEP57	3.6586	0.032373394817114
LINCSCP_143753	NA	9703	KIAA0100	2.1922	0.10182436555624
LINCSCP_143753	NA	9709	HERPUD1	0.8375	0.62716543674469
LINCSCP_143753	NA	9710	KIAA0355	1.2507	0.412913858890533
LINCSCP_143753	NA	9712	USP6NL	-0.48795	0.728270590305328
LINCSCP_143753	NA	9738	CCP110	-2.20775	0.062733843922615
LINCSCP_143753	NA	9761	MLEC	3.8642	0.169561326503754
LINCSCP_143753	NA	9797	TATDN2	-1.5729	0.24803614616394
LINCSCP_143753	NA	9801	MRPL19	1.1861	0.224161311984062
LINCSCP_143753	NA	9805	SCRN1	-1.3746	0.550667643547058
LINCSCP_143753	NA	9813	EFCAB14	5.10575	0.033945728093386
LINCSCP_143753	NA	9817	KEAP1	-8.4253	0.014413882978261
LINCSCP_143753	NA	9833	MELK	-5.51935	0.1087776273489
LINCSCP_143753	NA	9842	PLEKHM1	0.434	0.582269132137299
LINCSCP_143753	NA	9847	C2CD5	-8.04155	0.023008055984974
LINCSCP_143753	NA	9851	KIAA0753	5.43485	0.20391483604908
LINCSCP_143753	NA	9854	C2CD2L	0.6542	0.716905295848846
LINCSCP_143753	NA	9868	TOMM70A	-2.4349	0.212557256221771
LINCSCP_143753	NA	9897	KIAA0196	3.31265	0.025974586606026
LINCSCP_143753	NA	9903	KLHL21	-2.91185	0.040052864700556
LINCSCP_143753	NA	9915	ARNT2	0.91335	0.394329726696014
LINCSCP_143753	NA	9917	FAM20B	4.9679	0.07839398086071
LINCSCP_143753	NA	9918	NCAPD2	-1.03985	0.556071877479553
LINCSCP_143753	NA	9924	PAN2	-1.01845	0.243157058954239
LINCSCP_143753	NA	9926	LPGAT1	5.25235	0.090844631195068
LINCSCP_143753	NA	9928	KIF14	-6.59905	0.092216514050961
LINCSCP_143753	NA	9943	OXSR1	-5.2307	0.019926607608795
LINCSCP_143753	NA	9961	MVP	1.6113	0.198913857340813
LINCSCP_143753	NA	9988	DMTF1	-0.79855	0.323501259088516
LINCSCP_143753	NA	10007	GNPDA1	0.45905	0.628828644752502
LINCSCP_143753	NA	10013	HDAC6	5.4794	0.091402530670166
LINCSCP_143753	NA	10038	PARP2	-7.48955	0.041654016822577
LINCSCP_143753	NA	10046	MAMLD1	2.48365	0.074308402836323
LINCSCP_143753	NA	10049	DNAJB6	3.45245	0.222274333238602
LINCSCP_143753	NA	10051	SMC4	-9.14915	0.005327151622623
LINCSCP_143753	NA	10057	ABCC5	0.89155	0.282247126102448
LINCSCP_143753	NA	10058	ABCB6	-0.63755	0.628718852996826
LINCSCP_143753	NA	10059	DNM1L	-3.56835	0.104374758899212
LINCSCP_143753	NA	10099	TSPAN3	1.62105	0.113269053399563
LINCSCP_143753	NA	10112	KIF20A	-0.6459	0.426065146923065
LINCSCP_143753	NA	10123	ARL4C	4.8513	0.017503390088677
LINCSCP_143753	NA	10131	TRAP1	2.83165	0.071173749864101
LINCSCP_143753	NA	10146	G3BP1	-2.205	0.196410283446312
LINCSCP_143753	NA	10150	MBNL2	-0.7652	0.335752189159393
LINCSCP_143753	NA	10153	CEBPZ	1.7043	0.137133464217186
LINCSCP_143753	NA	10165	SLC25A13	-1.25655	0.422260165214539
LINCSCP_143753	NA	10174	SORBS3	2.5141	0.379352986812592
LINCSCP_143753	NA	10180	RBM6	-0.1704	0.91051834821701
LINCSCP_143753	NA	10190	TXNDC9	-3.34635	0.109765350818634
LINCSCP_143753	NA	10206	TRIM13	4.53195	0.013729615136981
LINCSCP_143753	NA	10221	TRIB1	-2.2823	0.272321730852127
LINCSCP_143753	NA	10227	MFSD10	1.15615	0.206229001283646
LINCSCP_143753	NA	10237	SLC35B1	1.1518	0.421896517276764
LINCSCP_143753	NA	10245	TIMM17B	0.15425	0.878093361854553
LINCSCP_143753	NA	10270	AKAP8	0.3184	0.832027673721313
LINCSCP_143753	NA	10273	STUB1	-4.82885	0.286724895238876
LINCSCP_143753	NA	10276	NET1	-7.73695	0.006767141632736
LINCSCP_143753	NA	10285	SMNDC1	0.22985	0.915844202041626
LINCSCP_143753	NA	10298	PAK4	-2.12005	0.066146694123745
LINCSCP_143753	NA	10318	TNIP1	-2.21585	0.107750527560711
LINCSCP_143753	NA	10320	IKZF1	3.69	0.158877685666084
LINCSCP_143753	NA	10329	TMEM5	2.7639	0.263919979333878
LINCSCP_143753	NA	10362	HMG20B	-4.7692	0.295358896255493
LINCSCP_143753	NA	10398	MYL9	6.0142	0.02045320533216
LINCSCP_143753	NA	10434	LYPLA1	-4.93565	0.242695406079292
LINCSCP_143753	NA	10450	PPIE	-1.8112	0.117077194154263
LINCSCP_143753	NA	10451	VAV3	3.9166	0.236691325902939
LINCSCP_143753	NA	10489	LRRC41	-1.14885	0.30866801738739
LINCSCP_143753	NA	10491	CRTAP	-0.79385	0.382820695638657
LINCSCP_143753	NA	10493	VAT1	-0.9134	0.288706660270691
LINCSCP_143753	NA	10494	STK25	3.2855	0.1344263702631
LINCSCP_143753	NA	10513	APPBP2	-0.3764	0.758756697177887
