signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_91774	NA	23365	ARHGEF12	4.03938	0.107587359845638
LINCSCP_91774	NA	23368	PPP1R13B	0.850687	0.107037961483002
LINCSCP_91774	NA	23378	RRP8	-2.21925	0.014260550029576
LINCSCP_91774	NA	23386	NUDCD3	1.60053	0.033603511750698
LINCSCP_91774	NA	23410	SIRT3	-3.25525	0.126072511076927
LINCSCP_91774	NA	23443	SLC35A3	-0.481859	0.281293898820877
LINCSCP_91774	NA	23463	ICMT	0.602241	0.181968525052071
LINCSCP_91774	NA	23499	MACF1	0.640851	0.147073179483414
LINCSCP_91774	NA	23512	SUZ12	1.72146	0.092139929533005
LINCSCP_91774	NA	23522	KAT6B	-0.570631	0.163312718272209
LINCSCP_91774	NA	23530	NNT	1.06271	0.082976795732975
LINCSCP_91774	NA	23536	ADAT1	-0.909729	0.133268520236015
LINCSCP_91774	NA	23585	TMEM50A	0.733044	0.13635165989399
LINCSCP_91774	NA	23588	KLHDC2	-0.416411	0.490411311388016
LINCSCP_91774	NA	23597	ACOT9	-0.187907	0.741660714149475
LINCSCP_91774	NA	23635	SSBP2	-0.573432	0.22935639321804
LINCSCP_91774	NA	23636	NUP62	0.596981	0.203882440924644
LINCSCP_91774	NA	23647	ARFIP2	-0.457822	0.256211876869202
LINCSCP_91774	NA	23658	LSM5	0.540432	0.210442215204239
LINCSCP_91774	NA	23659	PLA2G15	1.6369	0.015822067856789
LINCSCP_91774	NA	23670	TMEM2	-0.112146	0.76436173915863
LINCSCP_91774	NA	24149	ZNF318	-0.638554	0.127966299653053
LINCSCP_91774	NA	25793	FBXO7	1.77872	0.023155804723501
LINCSCP_91774	NA	25803	SPDEF	-0.991333	0.078014217317104
LINCSCP_91774	NA	25805	BAMBI	-0.260512	0.492623329162598
LINCSCP_91774	NA	25825	BACE2	0.464748	0.299862146377563
LINCSCP_91774	NA	25839	COG4	1.28644	0.047450836747885
LINCSCP_91774	NA	25874	MPC2	1.24245	0.032876152545214
LINCSCP_91774	NA	25932	CLIC4	-0.193038	0.620996415615082
LINCSCP_91774	NA	25966	C2CD2	-0.0261499	0.943780243396759
LINCSCP_91774	NA	25976	TIPARP	0.265313	0.507767617702484
LINCSCP_91774	NA	25987	TSKU	4.34769	0.023739621043205
LINCSCP_91774	NA	26001	RNF167	0.807856	0.093887306749821
LINCSCP_91774	NA	26020	LRP10	1.28852	0.03081070818007
LINCSCP_91774	NA	26036	ZNF451	-0.0759187	0.867640793323517
LINCSCP_91774	NA	26054	SENP6	-0.295338	0.488831788301468
LINCSCP_91774	NA	26064	RAI14	0.488808	0.260952025651932
LINCSCP_91774	NA	26128	KIF1BP	0.775347	0.162999525666237
LINCSCP_91774	NA	26136	TES	-2.29498	0.003178065177053
LINCSCP_91774	NA	26227	PHGDH	0.416598	0.376731514930725
LINCSCP_91774	NA	26292	MYCBP	-3.35696	0.009979605674744
LINCSCP_91774	NA	26511	CHIC2	-0.455793	0.378755539655685
LINCSCP_91774	NA	26520	TIMM9	-0.913966	0.118762545287609
LINCSCP_91774	NA	26993	AKAP8L	0.129929	0.756291568279266
LINCSCP_91774	NA	27032	ATP2C1	1.25005	0.080777540802956
LINCSCP_91774	NA	27095	TRAPPC3	1.25285	0.086874909698963
LINCSCP_91774	NA	27109	ATP5S	0.360895	0.557691395282745
LINCSCP_91774	NA	27242	TNFRSF21	-0.798147	0.128643840551376
LINCSCP_91774	NA	27244	SESN1	1.18143	0.028701964765787
LINCSCP_91774	NA	27336	HTATSF1	-0.429401	0.44322282075882
LINCSCP_91774	NA	27346	TMEM97	5.28633	0.000147581231431
LINCSCP_91774	NA	28969	BZW2	-2.14463	0.005540254060179
LINCSCP_91774	NA	29082	CHMP4A	-3.02929	0.267715394496918
LINCSCP_91774	NA	29083	GTPBP8	-0.527053	0.339124888181686
LINCSCP_91774	NA	29103	DNAJC15	-0.941823	0.05119014158845
LINCSCP_91774	NA	29763	PACSIN3	-0.861631	0.105479940772057
LINCSCP_91774	NA	29890	RBM15B	1.19014	0.110321938991547
LINCSCP_91774	NA	29911	HOOK2	0.317445	0.65580803155899
LINCSCP_91774	NA	29916	SNX11	0.831354	0.086870938539505
LINCSCP_91774	NA	29928	TIMM22	-0.473516	0.247719675302505
LINCSCP_91774	NA	29937	NENF	-0.0233314	0.970205008983612
LINCSCP_91774	NA	29978	UBQLN2	-0.0365489	0.921092212200165
LINCSCP_91774	NA	30001	ERO1L	-0.0219626	0.969008147716522
LINCSCP_91774	NA	30836	DNTTIP2	-1.09581	0.197958633303642
LINCSCP_91774	NA	30849	PIK3R4	1.77933	0.0454399921
LINCSCP_91774	NA	50810	HDGFRP3	-0.194746	0.600925028324127
LINCSCP_91774	NA	50813	COPS7A	1.14563	0.061352424323559
LINCSCP_91774	NA	50814	NSDHL	4.37146	8.94675613380969E-05
LINCSCP_91774	NA	50865	HEBP1	2.03192	0.012222566641867
LINCSCP_91774	NA	51001	MTERF3	-1.93061	0.009162603877485
LINCSCP_91774	NA	51005	AMDHD2	1.87618	0.076607413589954
LINCSCP_91774	NA	51015	ISOC1	0.303137	0.511924803256989
LINCSCP_91774	NA	51021	MRPS16	-2.91185	0.24668562412262
LINCSCP_91774	NA	51024	FIS1	-0.380212	0.422759234905243
LINCSCP_91774	NA	51026	GOLT1B	-1.63117	0.006090928800404
LINCSCP_91774	NA	51031	GLOD4	1.06783	0.041925117373467
LINCSCP_91774	NA	51053	GMNN	-0.443473	0.25814214348793
LINCSCP_91774	NA	51056	LAP3	1.85743	0.091490715742111
LINCSCP_91774	NA	51070	NOSIP	3.08651	0.00085588300135
LINCSCP_91774	NA	51071	DERA	-1.57601	0.007919806987047
LINCSCP_91774	NA	51097	SCCPDH	0.557646	0.197810500860214
LINCSCP_91774	NA	51116	MRPS2	-0.134795	0.713357865810394
LINCSCP_91774	NA	51160	VPS28	-0.282457	0.463717669248581
LINCSCP_91774	NA	51170	HSD17B11	0.428358	0.555460274219513
LINCSCP_91774	NA	51203	NUSAP1	-1.30647	0.053817059844732
LINCSCP_91774	NA	51282	SCAND1	0.439691	0.299844413995743
LINCSCP_91774	NA	51293	CD320	-0.517893	0.310746967792511
LINCSCP_91774	NA	51335	NGRN	-0.927926	0.065382696688175
LINCSCP_91774	NA	51375	SNX7	-0.208678	0.610988914966583
LINCSCP_91774	NA	51382	ATP6V1D	-3.20562	0.19211845099926
LINCSCP_91774	NA	51385	ZNF589	0.0775468	0.88911646604538
LINCSCP_91774	NA	51422	PRKAG2	0.267582	0.561387777328491
LINCSCP_91774	NA	51465	UBE2J1	-0.561791	0.250314235687256
LINCSCP_91774	NA	51466	EVL	1.6065	0.078116528689861
LINCSCP_91774	NA	51495	HACD3	0.651421	0.169376090168953
LINCSCP_91774	NA	51569	UFM1	-0.130413	0.754262506961823
LINCSCP_91774	NA	51599	LSR	-1.45294	0.01787256076932
LINCSCP_91774	NA	51635	DHRS7	-0.0900873	0.818376123905182
LINCSCP_91774	NA	51719	CAB39	-3.60446	0.164127722382545
LINCSCP_91774	NA	51742	ARID4B	-1.49921	0.303584337234497
LINCSCP_91774	NA	53343	NUDT9	0.424012	0.368590027093887
LINCSCP_91774	NA	54205	CYCS	-0.447314	0.362559527158737
LINCSCP_91774	NA	54386	TERF2IP	0.328236	0.405088514089584
LINCSCP_91774	NA	54438	GFOD1	-0.907323	0.066855989396572
LINCSCP_91774	NA	54442	KCTD5	0.0202718	0.96316933631897
LINCSCP_91774	NA	54499	TMCO1	0.118654	0.818434357643127
LINCSCP_91774	NA	54505	DHX29	-1.23121	0.075752265751362
LINCSCP_91774	NA	54512	EXOSC4	-0.309926	0.488837033510208
LINCSCP_91774	NA	54541	DDIT4	0.350996	0.436167299747467
LINCSCP_91774	NA	54623	PAF1	0.332252	0.479327768087387
LINCSCP_91774	NA	54681	P4HTM	4.49947	0.01321545150131
LINCSCP_91774	NA	54733	SLC35F2	-0.997725	0.082583412528038
LINCSCP_91774	NA	54807	ZNF586	1.576	0.305047541856766
LINCSCP_91774	NA	54850	FBXL12	1.65456	0.010982364416122
LINCSCP_91774	NA	54881	TEX10	0.203234	0.597168743610382
LINCSCP_91774	NA	54915	YTHDF1	0.300251	0.70857572555542
LINCSCP_91774	NA	54957	TXNL4B	-0.861744	0.066388264298439
LINCSCP_91774	NA	55008	HERC6	1.35307	0.247749909758568
LINCSCP_91774	NA	55011	PIH1D1	-0.373322	0.488200813531876
LINCSCP_91774	NA	55012	PPP2R3C	0.551288	0.278020292520523
LINCSCP_91774	NA	55033	FKBP14	-1.01694	0.119737051427364
LINCSCP_91774	NA	55038	CDCA4	1.03252	0.102669037878513
LINCSCP_91774	NA	55111	PLEKHJ1	-0.372679	0.388027131557465
LINCSCP_91774	NA	55127	HEATR1	-0.424812	0.436686336994171
LINCSCP_91774	NA	55129	ANO10	0.536196	0.215978041291237
LINCSCP_91774	NA	55148	UBR7	2.828	0.003100736998022
LINCSCP_91774	NA	55179	FAIM	0.444434	0.3718521296978
LINCSCP_91774	NA	55256	ADI1	-0.337874	0.391566634178162
LINCSCP_91774	NA	55324	ABCF3	-0.356704	0.471676260232925
LINCSCP_91774	NA	55556	ENOSF1	1.55068	0.009097868576646
LINCSCP_91774	NA	55604	LRRC16A	-0.248858	0.63108229637146
LINCSCP_91774	NA	55608	ANKRD10	0.455914	0.269531607627869
LINCSCP_91774	NA	55620	STAP2	0.551338	0.269862204790115
LINCSCP_91774	NA	55699	IARS2	0.300956	0.424711018800735
LINCSCP_91774	NA	55746	NUP133	0.34197	0.575423359870911
LINCSCP_91774	NA	55748	CNDP2	0.689333	0.291056036949158
LINCSCP_91774	NA	55793	FAM63A	0.191782	0.738036513328552
LINCSCP_91774	NA	55818	KDM3A	-1.39766	0.059599854052067
LINCSCP_91774	NA	55825	PECR	-0.575836	0.343844622373581
LINCSCP_91774	NA	55837	EAPP	0.154832	0.706971406936646
LINCSCP_91774	NA	55847	CISD1	0.723586	0.25389963388443
LINCSCP_91774	NA	55893	ZNF395	-1.08504	0.057917531579733
LINCSCP_91774	NA	55958	KLHL9	0.156147	0.840054571628571
LINCSCP_91774	NA	56654	NPDC1	-0.229852	0.617804706096649
LINCSCP_91774	NA	56889	TM9SF3	0.114831	0.800770580768585
LINCSCP_91774	NA	56924	PAK6	-0.265287	0.59867525100708
LINCSCP_91774	NA	56940	DUSP22	0.901074	0.067226871848106
LINCSCP_91774	NA	56997	ADCK3	0.0547702	0.917936444282532
LINCSCP_91774	NA	57019	CIAPIN1	-0.202433	0.58699506521225
LINCSCP_91774	NA	57048	PLSCR3	-1.55667	0.159443661570549
LINCSCP_91774	NA	57147	SCYL3	1.11571	0.035620991140604
LINCSCP_91774	NA	57149	LYRM1	-0.309275	0.484061717987061
LINCSCP_91774	NA	57178	ZMIZ1	-0.546088	0.238375544548035
LINCSCP_91774	NA	57192	MCOLN1	2.53344	0.001575771835633
LINCSCP_91774	NA	57215	THAP11	0.439867	0.389212548732758
LINCSCP_91774	NA	57406	ABHD6	2.5556	0.321405351161957
LINCSCP_91774	NA	57761	TRIB3	0.199953	0.628461241722107
LINCSCP_91774	NA	57804	POLD4	1.3727	0.013424827717245
LINCSCP_91774	NA	58472	SQRDL	1.95629	0.003504640422761
LINCSCP_91774	NA	58478	ENOPH1	-0.272332	0.588139414787292
LINCSCP_91774	NA	58497	PRUNE	0.487415	0.301237165927887
LINCSCP_91774	NA	58533	SNX6	-0.641407	0.144930556416512
LINCSCP_91774	NA	60493	FASTKD5	0.40909	0.526392102241516
LINCSCP_91774	NA	60528	ELAC2	-0.568578	0.325297266244888
LINCSCP_91774	NA	63874	ABHD4	0.986271	0.101748183369637
LINCSCP_91774	NA	63933	MCUR1	-0.936566	0.307362109422684
LINCSCP_91774	NA	64080	RBKS	0.0708522	0.879554033279419
LINCSCP_91774	NA	64422	ATG3	0.932196	0.117701850831509
LINCSCP_91774	NA	64428	NARFL	-0.863023	0.103150375187397
LINCSCP_91774	NA	64429	ZDHHC6	-0.245004	0.520720422267914
LINCSCP_91774	NA	64746	ACBD3	1.09189	0.053780466318131
LINCSCP_91774	NA	64781	CERK	-0.953089	0.05176392942667
LINCSCP_91774	NA	64943	NT5DC2	-1.25747	0.026252217590809
LINCSCP_91774	NA	65057	ACD	0.110301	0.940752148628235
LINCSCP_91774	NA	65123	INTS3	1.08434	0.032989244908094
LINCSCP_91774	NA	66008	TRAK2	2.42445	0.14849479496479
LINCSCP_91774	NA	79006	METRN	1.50421	0.063956134021282
LINCSCP_91774	NA	79071	ELOVL6	6.20662	3.81082427338697E-05
LINCSCP_91774	NA	79073	TMEM109	0.87147	0.117172956466675
LINCSCP_91774	NA	79080	CCDC86	-1.83581	0.004002841655165
LINCSCP_91774	NA	79090	TRAPPC6A	0.481936	0.387930572032928
LINCSCP_91774	NA	79094	CHAC1	-1.32842	0.036672040820122
LINCSCP_91774	NA	79143	MBOAT7	1.27243	0.081843763589859
LINCSCP_91774	NA	79170	PRR15L	-0.989489	0.047590460628271
LINCSCP_91774	NA	79174	CRELD2	-0.436444	0.478000432252884
LINCSCP_91774	NA	79187	FSD1	-0.397668	0.409397453069687
LINCSCP_91774	NA	79600	TCTN1	0.346654	0.454848319292068
LINCSCP_91774	NA	79643	CHMP6	0.255748	0.677605211734772
LINCSCP_91774	NA	79716	NPEPL1	-1.06847	0.1710205078125
LINCSCP_91774	NA	79850	FAM57A	0.605971	0.433611422777176
LINCSCP_91774	NA	79902	NUP85	-0.992153	0.147841662168503
LINCSCP_91774	NA	79921	TCEAL4	0.94527	0.055371429771185
LINCSCP_91774	NA	79947	DHDDS	-0.187079	0.727246761322021
LINCSCP_91774	NA	79961	DENND2D	-0.226487	0.576664507389069
LINCSCP_91774	NA	80204	FBXO11	-0.26444	0.510845005512238
LINCSCP_91774	NA	80212	CCDC92	2.82268	0.022343816235662
LINCSCP_91774	NA	80347	COASY	0.953398	0.07573664188385
LINCSCP_91774	NA	80349	WDR61	-1.02509	0.062165446579456
LINCSCP_91774	NA	80746	TSEN2	-1.18572	0.048929329961538
LINCSCP_91774	NA	80758	PRR7	0.730786	0.323568403720856
LINCSCP_91774	NA	81533	ITFG1	1.60462	0.194144442677498
LINCSCP_91774	NA	81544	GDPD5	-2.46277	0.077586531639099
LINCSCP_91774	NA	83743	GRWD1	0.120418	0.743359088897705
LINCSCP_91774	NA	84159	ARID5B	-1.08078	0.200252056121826
LINCSCP_91774	NA	84617	TUBB6	-2.26587	0.005737560335547
LINCSCP_91774	NA	84722	PSRC1	-1.1972	0.033668432384729
LINCSCP_91774	NA	84890	ADO	1.06774	0.081322327256203
LINCSCP_91774	NA	85236	HIST1H2BK	0.719908	0.111822418868542
LINCSCP_91774	NA	85377	MICALL1	-0.21958	0.604665577411652
LINCSCP_91774	NA	89910	UBE3B	0.113234	0.830831825733185
LINCSCP_91774	NA	90861	HN1L	0.581414	0.268046796321869
LINCSCP_91774	NA	91137	SLC25A46	0.124608	0.760798931121826
LINCSCP_91774	NA	91949	COG7	-1.68396	0.016824565827847
LINCSCP_91774	NA	93487	MAPK1IP1L	1.28397	0.032770719379187
LINCSCP_91774	NA	93594	TBC1D31	-1.40203	0.015049703419209
LINCSCP_91774	NA	94239	H2AFV	-0.644761	0.192176103591919
LINCSCP_91774	NA	116832	RPL39L	0.895058	0.133735582232475
LINCSCP_91774	NA	124583	CANT1	-0.340823	0.464049607515335
LINCSCP_91774	NA	147179	WIPF2	-0.281205	0.568326950073242
LINCSCP_91774	NA	148022	TICAM1	0.287419	0.480514526367188
LINCSCP_91774	NA	200081	TXLNA	1.07418	0.061208803206682
LINCSCP_91774	NA	200734	SPRED2	-0.334994	0.70010781288147
LINCSCP_91774	NA	256364	EML3	0.359672	0.543280005455017
LINCSCP_91774	NA	375346	TMEM110	-1.3114	0.07128306478262
LINCSCP_91774	NA	388650	FAM69A	-0.747732	0.086528830230236
LINCSCP_19581	NA	16	AARS	0.668189	0.151352718472481
LINCSCP_19581	NA	23	ABCF1	1.51661	0.018278038129211
LINCSCP_19581	NA	25	ABL1	0.239993	0.742064714431763
LINCSCP_19581	NA	30	ACAA1	0.753991	0.310565233230591
LINCSCP_19581	NA	39	ACAT2	2.01962	0.041807681322098
LINCSCP_19581	NA	47	ACLY	3.3539	0.000447597878519
LINCSCP_19581	NA	102	ADAM10	0.787587	0.069710329174995
LINCSCP_19581	NA	128	ADH5	-2.24046	0.008546956814826
LINCSCP_19581	NA	142	PARP1	-1.36178	0.061505485326052
LINCSCP_19581	NA	154	ADRB2	-1.03952	0.024617698043585
LINCSCP_19581	NA	178	AGL	-0.624548	0.12825882434845
LINCSCP_19581	NA	207	AKT1	0.628769	0.241801097989082
LINCSCP_19581	NA	211	ALAS1	0.308689	0.354494750499725
LINCSCP_19581	NA	226	ALDOA	-1.98259	0.001042742747813
LINCSCP_19581	NA	230	ALDOC	-0.513388	0.185381010174751
LINCSCP_19581	NA	291	SLC25A4	-0.0896474	0.868815183639526
LINCSCP_19581	NA	310	ANXA7	-0.815735	0.060266505926848
LINCSCP_19581	NA	323	APBB2	0.894474	0.177342772483826
LINCSCP_19581	NA	329	BIRC2	-0.504613	0.24153533577919
LINCSCP_19581	NA	332	BIRC5	-0.0354297	0.924062252044678
LINCSCP_19581	NA	348	APOE	0.375494	0.264490216970444
LINCSCP_19581	NA	351	APP	-0.632735	0.230232372879982
LINCSCP_19581	NA	355	FAS	-1.96717	0.001995790284127
LINCSCP_19581	NA	387	RHOA	-0.363535	0.471806645393372
LINCSCP_19581	NA	392	ARHGAP1	-0.54486	0.284480899572372
LINCSCP_19581	NA	427	ASAH1	0.150406	0.648917615413666
LINCSCP_19581	NA	466	ATF1	-1.46773	0.011144585907459
LINCSCP_19581	NA	481	ATP1B1	1.31474	0.025111272931099
LINCSCP_19581	NA	501	ALDH7A1	-0.99226	0.328202694654465
LINCSCP_19581	NA	533	ATP6V0B	-1.92081	0.008766648359597
LINCSCP_19581	NA	572	BAD	1.1427	0.127915680408478
LINCSCP_19581	NA	581	BAX	1.30272	0.008175548166037
LINCSCP_19581	NA	595	CCND1	-1.38005	0.006793264765292
LINCSCP_19581	NA	596	BCL2	2.03243	0.002920450409874
LINCSCP_19581	NA	622	BDH1	-0.318163	0.367346465587616
LINCSCP_19581	NA	637	BID	0.154042	0.719444692134857
LINCSCP_19581	NA	642	BLMH	-1.31291	0.010234300978482
LINCSCP_19581	NA	644	BLVRA	1.64009	0.00808815844357
LINCSCP_19581	NA	652	BMP4	1.71379	0.005012220703065
LINCSCP_19581	NA	664	BNIP3	0.300605	0.640933334827423
LINCSCP_19581	NA	665	BNIP3L	0.252358	0.544939696788788
LINCSCP_19581	NA	670	BPHL	0.167948	0.605357944965363
LINCSCP_19581	NA	672	BRCA1	0.323139	0.515364825725555
LINCSCP_19581	NA	695	BTK	-0.00895391	0.985033869743347
LINCSCP_19581	NA	701	BUB1B	2.2067	0.001130657154135
LINCSCP_19581	NA	727	C5	-0.0828111	0.832395434379578
LINCSCP_19581	NA	780	DDR1	0.774498	0.22798952460289
LINCSCP_19581	NA	808	CALM3	1.06176	0.043825205415487
LINCSCP_19581	NA	813	CALU	-0.85242	0.064859680831432
LINCSCP_19581	NA	823	CAPN1	-0.0968404	0.870073914527893
LINCSCP_19581	NA	831	CAST	-2.41874	0.256251901388168
LINCSCP_19581	NA	835	CASP2	-1.28721	0.0103689879179
LINCSCP_19581	NA	836	CASP3	-0.704954	0.164234161376953
LINCSCP_19581	NA	840	CASP7	-1.23732	0.032195225358009
LINCSCP_19581	NA	843	CASP10	2.13359	0.010901747271419
LINCSCP_19581	NA	847	CAT	-0.475606	0.31462487578392
LINCSCP_19581	NA	868	CBLB	0.348471	0.372316747903824
LINCSCP_19581	NA	873	CBR1	-1.01557	0.063963785767555
LINCSCP_19581	NA	874	CBR3	-0.709984	0.061602678149939
LINCSCP_19581	NA	890	CCNA2	0.126341	0.698830962181091
LINCSCP_19581	NA	891	CCNB1	-0.490664	0.272904574871063
LINCSCP_19581	NA	896	CCND3	0.371381	0.341747254133224
LINCSCP_19581	NA	899	CCNF	2.43411	0.296635329723358
LINCSCP_19581	NA	902	CCNH	-0.629522	0.380032658576965
LINCSCP_19581	NA	949	SCARB1	0.28988	0.447937786579132
LINCSCP_19581	NA	958	CD40	1.11884	0.02804739959538
LINCSCP_19581	NA	960	CD44	-2.00402	0.383036434650421
LINCSCP_19581	NA	965	CD58	-2.93485	0.123895347118378
LINCSCP_19581	NA	976	ADGRE5	-1.10476	0.039587199687958
LINCSCP_19581	NA	983	CDK1	0.434511	0.220640912652016
LINCSCP_19581	NA	991	CDC20	-1.4863	0.005885681137443
LINCSCP_19581	NA	993	CDC25A	-1.13555	0.013528794981539
LINCSCP_19581	NA	994	CDC25B	0.23102	0.506434500217438
LINCSCP_19581	NA	998	CDC42	-0.584546	0.262465476989746
LINCSCP_19581	NA	1001	CDH3	0.96389	0.027335846796632
LINCSCP_19581	NA	1017	CDK2	0.440123	0.200252041220665
LINCSCP_19581	NA	1019	CDK4	-1.23051	0.010037811473012
LINCSCP_19581	NA	1021	CDK6	0.548861	0.143101304769516
LINCSCP_19581	NA	1022	CDK7	1.15844	0.014260788448155
LINCSCP_19581	NA	1026	CDKN1A	-1.36533	0.016883965581656
LINCSCP_19581	NA	1027	CDKN1B	0.812623	0.214881554245949
LINCSCP_19581	NA	1029	CDKN2A	0.535501	0.213783547282219
LINCSCP_19581	NA	1050	CEBPA	-0.469004	0.248109772801399
LINCSCP_19581	NA	1052	CEBPD	-0.261419	0.430932283401489
LINCSCP_19581	NA	1062	CENPE	0.604306	0.092328026890755
LINCSCP_19581	NA	1070	CETN3	0.874289	0.14681077003479
LINCSCP_19581	NA	1111	CHEK1	-0.936078	0.040196035057306
LINCSCP_19581	NA	1123	CHN1	0.114335	0.804362297058105
LINCSCP_19581	NA	1153	CIRBP	-0.528267	0.18840853869915
LINCSCP_19581	NA	1212	CLTB	-1.09305	0.053039472550154
LINCSCP_19581	NA	1213	CLTC	1.2974	0.026844307780266
LINCSCP_19581	NA	1277	COL1A1	-1.58506	0.002942056162283
LINCSCP_19581	NA	1282	COL4A1	-0.599844	0.202597230672836
LINCSCP_19581	NA	1385	CREB1	-0.335052	0.31002202630043
LINCSCP_19581	NA	1398	CRK	-2.67313	0.00099246611353
LINCSCP_19581	NA	1399	CRKL	0.677886	0.133925139904022
LINCSCP_19581	NA	1429	CRYZ	-1.12345	0.027926588431001
LINCSCP_19581	NA	1445	CSK	-0.0651136	0.839316487312317
LINCSCP_19581	NA	1452	CSNK1A1	-1.04038	0.068915151059628
LINCSCP_19581	NA	1454	CSNK1E	-1.57353	0.020184010267258
LINCSCP_19581	NA	1459	CSNK2A2	1.30044	0.021801477298141
LINCSCP_19581	NA	1465	CSRP1	-3.81095	0.060417655855417
LINCSCP_19581	NA	1500	CTNND1	2.3	0.000488154677441
LINCSCP_19581	NA	1509	CTSD	2.24556	0.001557588926516
LINCSCP_19581	NA	1514	CTSL	-0.388581	0.364769995212555
LINCSCP_19581	NA	1534	CYB561	-1.33013	0.010487991385162
LINCSCP_19581	NA	1605	DAG1	-0.343243	0.333592474460602
LINCSCP_19581	NA	1616	DAXX	-0.811329	0.093767181038857
LINCSCP_19581	NA	1633	DCK	-0.503628	0.204829439520836
LINCSCP_19581	NA	1635	DCTD	-0.314678	0.396280199289322
LINCSCP_19581	NA	1643	DDB2	-0.594645	0.126350373029709
LINCSCP_19581	NA	1647	GADD45A	-0.221116	0.541558623313904
LINCSCP_19581	NA	1662	DDX10	-1.6981	0.011054879054427
LINCSCP_19581	NA	1666	DECR1	-1.39634	0.024486331269145
LINCSCP_19581	NA	1676	DFFA	0.356537	0.58004629611969
LINCSCP_19581	NA	1677	DFFB	-0.409263	0.288958728313446
LINCSCP_19581	NA	1738	DLD	-0.461941	0.180692553520203
LINCSCP_19581	NA	1759	DNM1	0.243742	0.510045766830444
LINCSCP_19581	NA	1786	DNMT1	1.82739	0.009874041192234
LINCSCP_19581	NA	1788	DNMT3A	0.608747	0.122224092483521
LINCSCP_19581	NA	1802	DPH2	-1.48289	0.008116258308291
LINCSCP_19581	NA	1829	DSG2	0.0805773	0.888420403003693
LINCSCP_19581	NA	1831	TSC22D3	0.966001	0.072592243552208
LINCSCP_19581	NA	1845	DUSP3	-1.07254	0.039586629718542
LINCSCP_19581	NA	1846	DUSP4	1.39311	0.02289342135191
LINCSCP_19581	NA	1848	DUSP6	-0.0572668	0.902283251285553
LINCSCP_19581	NA	1861	TOR1A	-0.656027	0.089436948299408
LINCSCP_19581	NA	1870	E2F2	0.167227	0.805867910385132
LINCSCP_19581	NA	1891	ECH1	1.08295	0.024963783100247
LINCSCP_19581	NA	1906	EDN1	0.818058	0.049173012375832
LINCSCP_19581	NA	1950	EGF	0.999285	0.045907337218523
LINCSCP_19581	NA	1956	EGFR	-0.517981	0.252603083848953
LINCSCP_19581	NA	1958	EGR1	-1.01026	0.017492225393653
LINCSCP_19581	NA	1978	EIF4EBP1	-2.35276	0.000558927131351
LINCSCP_19581	NA	1981	EIF4G1	0.55781	0.272764980792999
LINCSCP_19581	NA	1983	EIF5	-3.5022	0.003338400740176
LINCSCP_19581	NA	1994	ELAVL1	0.678438	0.153372958302498
LINCSCP_19581	NA	2017	CTTN	-0.952296	0.141869381070137
LINCSCP_19581	NA	2037	EPB41L2	0.224524	0.574643075466156
LINCSCP_19581	NA	2042	EPHA3	0.394985	0.303881049156189
LINCSCP_19581	NA	2048	EPHB2	-1.08289	0.037301883101463
LINCSCP_19581	NA	2058	EPRS	0.578434	0.358941644430161
LINCSCP_19581	NA	2063	NR2F6	-1.1406	0.030851924791932
LINCSCP_19581	NA	2064	ERBB2	0.32835	0.503367781639099
LINCSCP_19581	NA	2065	ERBB3	0.853265	0.232057884335518
LINCSCP_19581	NA	2109	ETFB	-0.796617	0.063840784132481
LINCSCP_19581	NA	2113	ETS1	0.395041	0.412937343120575
LINCSCP_19581	NA	2115	ETV1	0.147011	0.667428255081177
LINCSCP_19581	NA	2131	EXT1	0.787873	0.222341448068619
LINCSCP_19581	NA	2146	EZH2	0.279501	0.468143612146378
LINCSCP_19581	NA	2184	FAH	-0.204167	0.677523016929626
LINCSCP_19581	NA	2185	PTK2B	1.05999	0.013767984695733
LINCSCP_19581	NA	2195	FAT1	0.43663	0.329191088676453
LINCSCP_19581	NA	2222	FDFT1	4.41309	0.010659957304597
LINCSCP_19581	NA	2263	FGFR2	0.487082	0.249819979071617
LINCSCP_19581	NA	2264	FGFR4	-0.27302	0.677821576595306
LINCSCP_19581	NA	2274	FHL2	-1.59035	0.006400926504284
LINCSCP_19581	NA	2288	FKBP4	1.47023	0.012226959690452
LINCSCP_19581	NA	2309	FOXO3	2.47608	0.019696423783898
LINCSCP_19581	NA	2353	FOS	-1.18812	0.189492136240005
LINCSCP_19581	NA	2356	FPGS	-0.689106	0.075057871639729
LINCSCP_19581	NA	2523	FUT1	1.42103	0.009109806269407
LINCSCP_19581	NA	2534	FYN	1.43635	0.180357187986374
LINCSCP_19581	NA	2542	SLC37A4	1.27857	0.606341302394867
LINCSCP_19581	NA	2548	GAA	-1.30773	0.035902746021748
LINCSCP_19581	NA	2553	GABPB1	-0.945562	0.073405742645264
LINCSCP_19581	NA	2582	GALE	-0.617642	0.261457651853561
LINCSCP_19581	NA	2597	GAPDH	-0.638662	0.12890587747097
LINCSCP_19581	NA	2624	GATA2	-1.10183	0.059206128120422
LINCSCP_19581	NA	2625	GATA3	0.232418	0.69936192035675
LINCSCP_19581	NA	2673	GFPT1	0.598554	0.154161497950554
LINCSCP_19581	NA	2690	GHR	0.737543	0.183162167668343
